text,screen_name,tweet_date,tweet_url,image_url,reply_text,related_urls,mentions_list,hashtag_list,week,year,tweet_id,url_check,alt_text
"First #TidyTuesday: who votes with who in the UN? I clustered each country by their voting history for the decade, and used gganimate to see how the clusters change over time. #rstats https://t.co/oEq1FNHsDo",TarenSanders,2021-03-27T05:15:01Z,https://twitter.com/TarenSanders/status/1375677719829082112/photo/1,http://pbs.twimg.com/tweet_video_thumb/ExdjZaUVoAAzuaw.jpg,Code: https://t.co/D7CU6Xohqq,https://github.com/tarensanders/tidytuesday/blob/main/2021/2021-03-23/2021-03-23.R,NA,"TidyTuesday, rstats",13,2021,1375677719829082112,Links included,
"A second quick plot for this week's #TidyTuesday on @UN votes

code: https://t.co/MarnIq0FpC

#RStats #dataviz https://t.co/e37ZR06IXH",geokaramanis,2021-03-27T06:51:26Z,https://twitter.com/geokaramanis/status/1375701981281583106/photo/1,http://pbs.twimg.com/media/Exd5I8WWEAEIebV.jpg,NA,https://github.com/gkaramanis/tidytuesday/tree/master/2021/2021-week12,UN,"TidyTuesday, RStats, dataviz",13,2021,1375701981281583106,Links included,Bar plot showing number of UN votes by issue
"2021 Week 13. Chose to focus on something less serious for #TidyTuesday this week and was particularly surprised to see Japan abstained from voting despite being one of the Top 10 tea producers...

Happy International Tea Day (next 21st May lol!) 🍵

Code: https://t.co/pX2AHHAMSJ https://t.co/dix3oSDkzK",saraahannes,2021-03-27T10:20:26Z,https://twitter.com/saraahannes/status/1375754579845865474/photo/1,http://pbs.twimg.com/media/ExeoHsNVIAEQgb2.jpg,NA,http://git.io/Jt1zZ,NA,TidyTuesday,13,2021,1375754579845865474,Links included,Image
"Quelle surprise! 🇺🇸🍔🦅 and much of the rest of the world have not been on the same page. The US is possibly just reading a Cheesecake Factory menu? Easy mistake. 

#rstats #dataviz #TidyTuesday https://t.co/MdMMBZiiml",so_xinteresting,2021-03-27T11:23:28Z,https://twitter.com/so_xinteresting/status/1375770440212299779/photo/1,http://pbs.twimg.com/media/Exe33jrWgAEJPMG.png,NA,"NA",NA,"rstats, dataviz, TidyTuesday",13,2021,1375770440212299779,Images-only,Image
"Something relatively simple for this weeks #TidyTuesday 

The correlation between the US and the other G20 members' voting patterns. Those in green tend to vote similarly. The red not so much.

🔗https://t.co/sGMGQih6YQ

#rstats https://t.co/jmWrunsBFX",danoehm,2021-03-27T11:53:08Z,https://twitter.com/danoehm/status/1375777908376051714/photo/1,http://pbs.twimg.com/media/Exe-GhCVEAwuZvV.jpg,NA,https://github.com/doehm/tidyTuesday/blob/master/2021/week-13/wee-13.R,NA,"TidyTuesday, rstats",13,2021,1375777908376051714,Links included,Image
"A quick #tidytuesday for this week (while playing catchup!) visualising #UN 🇺🇳 votes by issue. Layout and block numbers inspired by @WIRED @WiredUK readership graphics

code: https://t.co/yUt3jLpAHn #rstats #dataviz #r4ds https://t.co/eb5Sedmsw3",CSHoggard,2021-03-27T12:31:31Z,https://twitter.com/CSHoggard/status/1375787567921135617/photo/1,http://pbs.twimg.com/media/ExfHJH7W8AoZVwK.jpg,NA,https://github.com/CSHoggard/-TidyTuesday/blob/master/R/w13_2021.R,"WIRED, WiredUK","tidytuesday, UN, rstats, dataviz, r4ds",13,2021,1375787567921135617,Links included,Image
"How Permanent members of the UN Security Council vote on various issues , 1946-present. My Tidy Tuesday submission for Week 13. Code: https://t.co/XIjpUqk9lj

#rstats #TidyTuesday #DataFam #dataviz https://t.co/7akL6ztN4Y",peter_plots1,2021-03-27T13:26:22Z,https://twitter.com/peter_plots1/status/1375801370314432513/photo/1,http://pbs.twimg.com/media/ExfUCtNXMAIwYkb.jpg,NA,https://github.com/peter-plots/Tidy-Tuesday/blob/main/2021-03-23/2021-03-23.R,NA,"rstats, TidyTuesday, DataFam, dataviz",13,2021,1375801370314432513,Links included,Image
"Just kidding! I am the clown who is reading the Cheesecake Factory menu and am not on the same page as my own palette. Take two on the legend.

#rstats #dataviz #TidyTuesday https://t.co/NM26Rmnxdm https://t.co/vZ1lKeSVTe",so_xinteresting,2021-03-27T15:13:20Z,https://twitter.com/so_xinteresting/status/1375828290636808196/photo/1,http://pbs.twimg.com/media/ExfsYaIW8AIYfGc.png,NA,https://twitter.com/so_xinteresting/status/1375770440212299779,NA,"rstats, dataviz, TidyTuesday",13,2021,1375828290636808196,Links included,Image
"This past week's #TidyTuesday counts, posted through #rstats courtesy of #rtweet!

#TidyTuesday details: https://t.co/sElb4fcv3u https://t.co/7oWuGGtFQ7",thomas_mock,2021-03-27T15:14:50Z,https://twitter.com/thomas_mock/status/1375828667239178244/photo/1,http://pbs.twimg.com/media/Exfs4ZTXIAMhNMF.png,NA,http://bit.ly/tidyreadme,NA,"TidyTuesday, rstats, rtweet, TidyTuesday",13,2021,1375828667239178244,Links included,"Bar chart of tweets tagged with TidyTuesday hashtag for the past week, with the day of the week on the x axis and count on the y axis. There were a total of 165 TidyTuesday tagged tweets between 2021-03-20 and 2021-03-27. Sunday had 14 tweets, Monday had 16 tweets, Tuesday had 40 tweets, Wednesday had 35 tweets, Thursday had 28 tweets, Friday had 15 tweets, and Saturday had 17 tweets."
"#TidyTuesday week 13

I want to see my country's stance, does it always sides with the majority? At what issues do we have different opinions with the majority vote?

Code: https://t.co/WXSQz8kY8f

#rstats https://t.co/K6pgC8encR",LukefromFuture,2021-03-27T16:11:23Z,https://twitter.com/LukefromFuture/status/1375842898332184577/photo/1,http://pbs.twimg.com/media/Exf5VROUUAEF2Xu.png,NA,https://github.com/Argaadya/tidytuesday/tree/master/2021,NA,"TidyTuesday, rstats",13,2021,1375842898332184577,Links included,Image
"#TidyTuesday Week 13 - Votes of G7 nations in the UN.

Design inspired by @_mnar99's contribution from 2020: https://t.co/AJSzb4oRF6 and thanks to @geokaramanis's contribution (https://t.co/HTXncWMxx7) figured how to add ""mini-maps"" 😊

💻 https://t.co/7nvtAduUif

#Rstats https://t.co/le2XUJ2I6q",kustav_sen,2021-03-27T16:15:05Z,https://twitter.com/kustav_sen/status/1375843830197481476/photo/1,http://pbs.twimg.com/media/Exf460PUcAMfIrI.jpg,NA,"https://twitter.com/_mnar99/status/1290782360028549121, https://twitter.com/geokaramanis/status/1341835552308510721, https://git.io/JYsQT","_mnar99, geokaramanis","TidyTuesday, Rstats",13,2021,1375843830197481476,Links included,"Donut charts showing the proportion of yes, no and abstain votes by G7 nations at the UN. Key takeaways: US was the only nation which voted ""no"" the most and France abstained from voting 30% of the time."
"#TidyTuesday week 13 of 2021. This one took me a while but it was a whole learning experience. I started exploring the UN votes data and picked one resolution that stood out to me: ""No first placement of weapons in outer space"" 🚀
#rstats #dataviz #rspatial 
1/2 https://t.co/Up7Ghh33VI",loreabad6,2021-03-27T17:34:34Z,https://twitter.com/loreabad6/status/1375863831671476224/photo/1,http://pbs.twimg.com/media/ExgKjbnXAAEZYkS.jpg,"Code here: https://t.co/oluOVjjhrd

I explored polar coordinates and got inspiration from @ijeamaka_a wonderful work! Further {patchwork} was crucial to build this plot. 
Geeky details: the world map has the same projection as the one used in the UN logo🌐🤓

2/2",https://github.com/loreabad6/TidyTuesday/blob/master/R/2021/week_13.Rmd,NA,"TidyTuesday, rstats, dataviz, rspatial",13,2021,1375863831671476224,Links included,Image
"Exploring the variation of consensus within the UN for #TidyTuesday. The extent of disagreement (black) or consensus (white) shows if we're moving together or apart.

They is a definite trend towards disagreement since 2010.

Code: https://t.co/vwJpcYHqf1 

#rstats #r4ds #dataviz https://t.co/KZHwRwHiXA",NearandDistant,2021-03-27T17:52:14Z,https://twitter.com/NearandDistant/status/1375868277893828611/photo/1,http://pbs.twimg.com/media/ExgQt5EWUAIFfle.png,NA,https://github.com/NearAndDistant/data_science_with_r/tree/main/Tidy_Tuesday/2021-03-27%20:%20UN_Voting,NA,"TidyTuesday, rstats, r4ds, dataviz",13,2021,1375868277893828611,Links included,Image
"for this week's #TidyTuesday, I created a bar plot to show UN voting results on whether to recognize World Television Day; the vast majority voted yes and only a few voted to abstain

#rstats code: https://t.co/kxfnMk8hd4 https://t.co/xcwjQIh3Ka",JackiePsych,2021-03-27T18:02:58Z,https://twitter.com/JackiePsych/status/1375870980246081537/photo/1,http://pbs.twimg.com/media/ExgTXRNXEAYfBv6.jpg,NA,https://github.com/wjtorres/tidytuesday/tree/master/2021_03_23,NA,"TidyTuesday, rstats",13,2021,1375870980246081537,Links included,"Bar chart showing voting data results of United Nations members. In 1996, the members voted on whether World Television Day would be recognized annually on 21 November for its impact on communication. There were only 11 countries that voted to abstain from voting compared to 141 countries that voted yes. Country names are listed in their respective bar.

Data source is Harvard Dataverse: https://dataverse.harvard.edu/dataset.xhtml?persistentId=hdl:1902.1/12379
"
"#TidyTuesday Week 13 - UN Votes

Human rights votes of South America countries 

Code: https://t.co/VxcOzwdtLf https://t.co/2G2NVTHGYk",maxwelco,2021-03-27T19:04:20Z,https://twitter.com/maxwelco/status/1375886422671036420/photo/1,http://pbs.twimg.com/media/ExggsAGWQAAXB1w.jpg,NA,http://shorturl.at/kCIP4,NA,TidyTuesday,13,2021,1375886422671036420,Links included,Image
Late and quick week 13 #TidyTuesday looking at the representation of issues voted on by the UN between 1946 and 2019 #rstats code: https://t.co/ORNDAtdT60 https://t.co/yUtPqbUvEk,tessuheagle,2021-03-27T19:19:41Z,https://twitter.com/tessuheagle/status/1375890287445241863/photo/1,http://pbs.twimg.com/tweet_video_thumb/ExgkIL5UcAInfaN.jpg,NA,https://github.com/tessaeagle/TidyTuesday/blob/master/2021/3_23_21.R,NA,"TidyTuesday, rstats",13,2021,1375890287445241863,Links included,
"#TidyTuesday for this week. I wrote a function to make my plots - that was super fun! 

Code: https://t.co/GusQoqoyQN

#RStats #GGPlot2 #DataViz https://t.co/Qx82RdyBVG",datasciencejenn,2021-03-27T19:27:52Z,https://twitter.com/datasciencejenn/status/1375892344604528640/photo/1,http://pbs.twimg.com/media/ExgS1mSU4AM4Fcb.png,NA,https://github.com/jennschilling/tidytuesday-2021/blob/main/2021-03-23/2021-03-23.R,NA,"TidyTuesday, RStats, GGPlot2, DataViz",13,2021,1375892344604528640,Links included,"Since 1970, the United States has voted yes less frequently then most other countries in the U.N. General Assembly. For each issue, the main graph shows a box plot of the percent of yes votes made by each country; the point represents the United States. The line below the main graph represents the number of votes on each issue over time. There is a set of graphs for each of the six issues: colonialism, economic development, human rights, Palestinian conflict, arms control and disarmament, and nuclear weapons' and nuclear material."
I was inspired by the #TidyTuesday community's recent initiative to include alt-text with data visualization posts so I made this infographic. https://t.co/nVWzHuj9uM,moriah_taylor58,2021-03-27T19:59:07Z,https://twitter.com/moriah_taylor58/status/1375900211109855239/photo/1,http://pbs.twimg.com/media/Exgrf1wXIAA-NnQ.jpg,NA,"NA",NA,TidyTuesday,13,2021,1375900211109855239,Images-only,"infographic showing guidelines for writing alt-text for graphs and data visualizations. the graphic suggests to be concise, state the chart type, describe the data and significant trends, and include a link to the data source."
"My second #TidyTuesday #dataviz. This time on how the UK votes, compared to other countries #r4ds. Feedback welcome. Code: https://t.co/Xc6M0GR0oH https://t.co/jWrYphL6c4",ChrisWoodsSays,2021-03-27T21:07:31Z,https://twitter.com/ChrisWoodsSays/status/1375917421589061640/photo/1,http://pbs.twimg.com/media/Exg9WZbWUAERY5O.jpg,NA,https://github.com/ChrisWoodsSays/TidyTuesday/tree/master/2021/2021-03-23,NA,"TidyTuesday, dataviz, r4ds",13,2021,1375917421589061640,Links included,Image
"This past week's #TidyTuesday counts, posted through #rstats courtesy of #rtweet!

#TidyTuesday details: https://t.co/sElb4fcv3u https://t.co/pzd4xp7619",thomas_mock,2021-03-28T13:01:42Z,https://twitter.com/thomas_mock/status/1376157551025385476/photo/1,http://pbs.twimg.com/media/ExkX_-vWYAcRw8T.png,NA,http://bit.ly/tidyreadme,NA,"TidyTuesday, rstats, rtweet, TidyTuesday",13,2021,1376157551025385476,Links included,"Bar chart of tweets tagged with TidyTuesday hashtag for the past week, with the day of the week on the x axis and count on the y axis. There were a total of 169 TidyTuesday tagged tweets between 2021-03-21 and 2021-03-28. Sunday had 1 tweets, Monday had 16 tweets, Tuesday had 40 tweets, Wednesday had 35 tweets, Thursday had 28 tweets, Friday had 15 tweets, and Saturday had 34 tweets."
"#tidytuesday Week 12

So many games to explore!!! I choose the forgotten Elder Scrolls franchise, which sadly has no Skyrim inside the data. But apparently, the much-criticized Elder Scrolls Online (ESO) gain a solid increase in active players recently.

Source code on the reply. https://t.co/crM8pH5PM3",LukefromFuture,2021-03-28T13:32:38Z,https://twitter.com/LukefromFuture/status/1376165334093230083/photo/1,http://pbs.twimg.com/media/ExkeChhUcAkZvGO.jpg,Code: https://t.co/Rkt8J94Cmw,https://github.com/Argaadya/tidytuesday/tree/master/2021/week_12,NA,tidytuesday,13,2021,1376165334093230083,Links included,Image
"#TidyTuesday week 13 - UN votes

UMAP dimensionality reduction for the UN voting patterns (inspired by @juliasilge) split by issue and continent.

Code: https://t.co/Gq7bhPk7kd

#rstats #r4ds #dataviz https://t.co/nXkDk0wSUK",Andy_A_Baker,2021-03-28T13:35:08Z,https://twitter.com/Andy_A_Baker/status/1376165962932649985/photo/1,http://pbs.twimg.com/media/ExkfiJJXIAc6qku.jpg,NA,https://github.com/AndyABaker/TidyTuesday/blob/main/2021_week13_unvotes.R,juliasilge,"TidyTuesday, rstats, r4ds, dataviz",13,2021,1376165962932649985,Links included,Image
"UN votes data with ggplot2 maps

code: https://t.co/r9axAkGTfR

#TidyTuesday #RStats https://t.co/ZPK0a10I9z",aGricolaMZ,2021-03-28T14:19:53Z,https://twitter.com/aGricolaMZ/status/1376177225691725825/photo/1,http://pbs.twimg.com/media/ExkpggjWgAIgNF-.jpg,NA,http://tinyurl.com/drsc6mew,NA,"TidyTuesday, RStats",13,2021,1376177225691725825,Links included,Image
"I wasn't really satisfied with my last #TidyTuesday but didn't have more time to spend on it. I finally took a bit of extra time today to makes some changes.

Code : https://t.co/Pqie3OtgA3

#rstats #dataviz #TidyTuesday #r4ds https://t.co/WDWZLEnhQS https://t.co/ZGYNl7B92R",cnicault,2021-03-28T14:20:17Z,https://twitter.com/cnicault/status/1376177325348433921/photo/1,http://pbs.twimg.com/media/Exkp3ObXIAYRAJY.jpg,NA,"https://github.com/cnicault/tidytuesday, https://twitter.com/cnicault/status/1374779903657324545",NA,"TidyTuesday, rstats, dataviz, TidyTuesday, r4ds",13,2021,1376177325348433921,Links included,Image
"Back with a few more #DataScienceforBiologists #TidyTuesday on UN votes! Naman @Bird_bois468 looked at some global issues with a density plot. 2/n
Code: https://t.co/1tifbZj5wg https://t.co/KNeLL9wwXD",stephspiel,2021-03-28T14:46:24Z,https://twitter.com/stephspiel/status/1376183899462721541/photo/1,http://pbs.twimg.com/media/ExkvagrXMAEUDBW.jpg,"Serg made a barplot of all UN votes and learned to use forcats::fct_infreq() along the way for his #TidyTuesday! 3/n
Code: https://t.co/1tifbZj5wg https://t.co/o06A3aQy46","https://raw.githubusercontent.com/sjspielman/datascience_for_biologists/master/student_tidytuesday/current/week_3-23/st2/student.R, https://raw.githubusercontent.com/sjspielman/datascience_for_biologists/master/student_tidytuesday/current/week_3-23/st2/student.R",Bird_bois468,"DataScienceforBiologists, TidyTuesday",13,2021,1376183899462721541,Links included,Image
"Serg made a barplot of all UN votes and learned to use forcats::fct_infreq() along the way for his #TidyTuesday! 3/n
Code: https://t.co/1tifbZj5wg https://t.co/o06A3aQy46",stephspiel,2021-03-28T14:46:25Z,https://twitter.com/stephspiel/status/1376183903166291972/photo/1,http://pbs.twimg.com/media/ExkvuhPWEAwGbAa.jpg,NA,https://raw.githubusercontent.com/sjspielman/datascience_for_biologists/master/student_tidytuesday/current/week_3-23/st2/student.R,NA,TidyTuesday,13,2021,1376183903166291972,Links included,Image
"Here is my weekly submission for Tidy-Tuesday! 
@stephspiel

#tidytuesday #DataScienceforBiologists https://t.co/bDq5olOQCe",richardtdemko,2021-03-28T15:34:18Z,https://twitter.com/richardtdemko/status/1376195952764141568/photo/1,http://pbs.twimg.com/media/Exk6lvIWEAQ2FAR.png,NA,"NA",stephspiel,"tidytuesday, DataScienceforBiologists",13,2021,1376195952764141568,Images-only,Image
"My #TidyTuesday turned into a Tidy Weekend 😅, but better late than never. In this visualization I show that developed nations tend to support less UN motions related to colonialism than developing countries. #rstats #dataviz https://t.co/Y2J1YwFJ5i",alehsegura13,2021-03-28T18:07:12Z,https://twitter.com/alehsegura13/status/1376234432084983814/photo/1,http://pbs.twimg.com/media/ExlRS8kXAAgkV8W.jpg,NA,"NA",NA,"TidyTuesday, rstats, dataviz",13,2021,1376234432084983814,Images-only,"On the left two barplots showing the proportion of times that a country voted ""no"", ""yes"" or ""abstained"" in a motion related to colonialism in the United Nations. The barplots are divided by human development index, showing on the top panel the developed and on the bottom the developing countries. The visualizations show that developed countries tend to vote ""no"" more often. On the right a world map shows the proportion of supported motions related to colonialism per country. Israel, The United States and Canada are the three developed countries that supported fewer motions."
